link,courseid,coursename,Coursetitle,lessonID,lessonname,Corresponding folder name,Corresponding file name in the folder
https://www.michaelmanagement.com/files/training/CO301/co301_14/imsmanifest.xml,479,CO301,SAP Profitability Analysis,co301_14,Display CO-PA Actual Line Item List,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/GRC101/GRC101_09/imsmanifest.xml,480,GRC101,SAP GRC Access Control,GRC101_09,Create and Assign Mitigation Control for User or Role,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/GRC101/GRC101_11/imsmanifest.xml,480,GRC101,SAP GRC Access Control,GRC101_11,Create Access Request - Modeling a User,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/GRC101/GRC101_13/imsmanifest.xml,480,GRC101,SAP GRC Access Control,GRC101_13,Create Access Request - Using Templates - Multiple users,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/GRC101/GRC101_02/imsmanifest.xml,480,GRC101,SAP GRC Access Control,GRC101_02,Risk Analysis - Role Level,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/GRC101/GRC101_03/imsmanifest.xml,480,GRC101,SAP GRC Access Control,GRC101_03,Risk Analysis Simulation - User Level,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/GRC101/GRC101_04/imsmanifest.xml,480,GRC101,SAP GRC Access Control,GRC101_04,Risk Analysis Simulation - Role Level,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/GRC101/GRC101_05/imsmanifest.xml,480,GRC101,SAP GRC Access Control,GRC101_05,Emergency Access Management (EAM) Log Report,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/GRC101/GRC101_06/imsmanifest.xml,480,GRC101,SAP GRC Access Control,GRC101_06,Search for User Provisioning Request,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/GRC101/GRC101_07/imsmanifest.xml,480,GRC101,SAP GRC Access Control,GRC101_07,Update Access owners for EAM,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/GRC101/GRC101_08/imsmanifest.xml,480,GRC101,SAP GRC Access Control,GRC101_08,Upload Roles from Back-end Systems,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/GRC101/GRC101_10/imsmanifest.xml,480,GRC101,SAP GRC Access Control,GRC101_10,Create Access Request - Modeling a Role,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/GRC101/GRC101_12/imsmanifest.xml,480,GRC101,SAP GRC Access Control,GRC101_12,Create Access Request - Using Templates - Single user,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/GRC101/GRC101_14/imsmanifest.xml,480,GRC101,SAP GRC Access Control,GRC101_14,Create Access Request - Copy Existing Request,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/GRC101/GRC101_15/imsmanifest.xml,480,GRC101,SAP GRC Access Control,GRC101_15,Maintaining Rule Sets,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/GRC101/GRC101_16/imsmanifest.xml,480,GRC101,SAP GRC Access Control,GRC101_16,Executive Reporting,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/GRC101/GRC101_01/imsmanifest.xml,480,GRC101,SAP GRC Access Control,GRC101_01,Risk Analysis - User Level,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/WEBI101/WEBI101_01/imsmanifest.xml,482,WEBI101,SAP BusinessObjects Web Intelligence,WEBI101_01,Web Intelligence Overview,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/WEBI101/WEBI101_03/imsmanifest.xml,482,WEBI101,SAP BusinessObjects Web Intelligence,WEBI101_03,Using Query Filters,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/WEBI101/WEBI101_05/imsmanifest.xml,482,WEBI101,SAP BusinessObjects Web Intelligence,WEBI101_05,Create a Form Block,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/WEBI101/WEBI101_06/imsmanifest.xml,482,WEBI101,SAP BusinessObjects Web Intelligence,WEBI101_06,Exploring Charts,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/WEBI101/WEBI101_07/imsmanifest.xml,482,WEBI101,SAP BusinessObjects Web Intelligence,WEBI101_07,Working with Charts and Report tabs,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/WEBI101/WEBI101_10/imsmanifest.xml,482,WEBI101,SAP BusinessObjects Web Intelligence,WEBI101_10,Report Filters and Ranking,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/WEBI101/WEBI101_12/imsmanifest.xml,482,WEBI101,SAP BusinessObjects Web Intelligence,WEBI101_12,Formulas & Variables,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/WEBI101/WEBI101_15/imsmanifest.xml,482,WEBI101,SAP BusinessObjects Web Intelligence,WEBI101_15,Document Presentation,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/WEBI101/WEBI101_16/imsmanifest.xml,482,WEBI101,SAP BusinessObjects Web Intelligence,WEBI101_16,Saving and Sending,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/WEBI101/WEBI101_04/imsmanifest.xml,482,WEBI101,SAP BusinessObjects Web Intelligence,WEBI101_04,Exploring Report Table Blocks,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/WEBI101/WEBI101_09/imsmanifest.xml,482,WEBI101,SAP BusinessObjects Web Intelligence,WEBI101_09,Breaks and Totals,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/WEBI101/WEBI101_02/imsmanifest.xml,482,WEBI101,SAP BusinessObjects Web Intelligence,WEBI101_02,Creating Queries and Documents,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/WEBI101/WEBI101_11/imsmanifest.xml,482,WEBI101,SAP BusinessObjects Web Intelligence,WEBI101_11,Document Sections,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/WEBI101/WEBI101_13/imsmanifest.xml,482,WEBI101,SAP BusinessObjects Web Intelligence,WEBI101_13,Conditional Formatting,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONCO101/conco101_01/imsmanifest.xml,484,CONCO101,SAP Central Controlling Configuration,conco101_01,Create a new Controlling Area,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONCO101/conco101_03/imsmanifest.xml,484,CONCO101,SAP Central Controlling Configuration,conco101_03,Configure Operating Concern,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONCO101/conco101_04/imsmanifest.xml,484,CONCO101,SAP Central Controlling Configuration,conco101_04,Create and Assign Operating Concern,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONCO101/conco101_05/imsmanifest.xml,484,CONCO101,SAP Central Controlling Configuration,conco101_05,Maintain Number Ranges,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONCO101/conco101_06/imsmanifest.xml,484,CONCO101,SAP Central Controlling Configuration,conco101_06,Maintain Versions,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONCO101/conco101_02/imsmanifest.xml,484,CONCO101,SAP Central Controlling Configuration,conco101_02,Prepare for Operating Concern,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONCO101/conco101_07/imsmanifest.xml,484,CONCO101,SAP Central Controlling Configuration,conco101_07,Create and Maintain Other Versions,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONCO101/conco101_08/imsmanifest.xml,484,CONCO101,SAP Central Controlling Configuration,conco101_08,Create Substitutions,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONCO101/conco101_09/imsmanifest.xml,484,CONCO101,SAP Central Controlling Configuration,conco101_09,Create Validations,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONCO101/conco101_10/imsmanifest.xml,484,CONCO101,SAP Central Controlling Configuration,conco101_10,Transport Settings for Organizations,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONCO101/conco101_11/imsmanifest.xml,484,CONCO101,SAP Central Controlling Configuration,conco101_11,Archiving Controlling Line Items,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/SAP075/sap075_01/imsmanifest.xml,556,SAP075,Basic SAP Navigation,sap075_01,SAP Graphical User Interface,SAP075-HTML5-MMC-001.zip,
https://www.michaelmanagement.com/files/training/SAP075/sap075_03/imsmanifest.xml,556,SAP075,Basic SAP Navigation,sap075_03,Searching the SAP menu tree,SAP075-HTML5-MMC-001.zip,
https://www.michaelmanagement.com/files/training/SAP075/sap075_04/imsmanifest.xml,556,SAP075,Basic SAP Navigation,sap075_04,Navigating SAP via transaction codes,SAP075-HTML5-MMC-001.zip,
https://www.michaelmanagement.com/files/training/SAP075/sap075_05/imsmanifest.xml,556,SAP075,Basic SAP Navigation,sap075_05,"User menu, Favorites & User Settings",SAP075-HTML5-MMC-001.zip,
https://www.michaelmanagement.com/files/training/SAP075/sap075_06/imsmanifest.xml,556,SAP075,Basic SAP Navigation,sap075_06,Search help in SAP transactions & SAP Library,SAP075-HTML5-MMC-001.zip,
https://www.michaelmanagement.com/files/training/SAP075/sap075_02/imsmanifest.xml,556,SAP075,Basic SAP Navigation,sap075_02,Navigating SAP using the menu tree,SAP075-HTML5-MMC-001.zip,
https://www.michaelmanagement.com/files/training/FIGL110/figl110_01/imsmanifest.xml,559,FIGL110,SAP General Ledger Reporting,figl110_01,Basic selection criteria,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FIGL110/figl110_02/imsmanifest.xml,559,FIGL110,SAP General Ledger Reporting,figl110_02,Advanced & Dynamic selections,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FIGL110/figl110_03/imsmanifest.xml,559,FIGL110,SAP General Ledger Reporting,figl110_03,Sorting,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FIGL110/figl110_04/imsmanifest.xml,559,FIGL110,SAP General Ledger Reporting,figl110_04,Printing (directly),Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FIGL110/figl110_05/imsmanifest.xml,559,FIGL110,SAP General Ledger Reporting,figl110_05,Balance Sheet Report & Profit/Loss Statment,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FIGL110/figl110_06/imsmanifest.xml,559,FIGL110,SAP General Ledger Reporting,figl110_06,Cash Flow Statement,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FIGL110/figl110_07/imsmanifest.xml,559,FIGL110,SAP General Ledger Reporting,figl110_07,Chart of Accounts report,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FIGL110/figl110_08/imsmanifest.xml,559,FIGL110,SAP General Ledger Reporting,figl110_08,G/L Account Balances report,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FIGL110/figl110_09/imsmanifest.xml,559,FIGL110,SAP General Ledger Reporting,figl110_09,G/L Account Statement report,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FIGL110/figl110_10/imsmanifest.xml,559,FIGL110,SAP General Ledger Reporting,figl110_10,G/L Line Items report,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FIAR110/fiar110_01/imsmanifest.xml,560,FIAR110,SAP Accounts Receivable Reporting,fiar110_01,Basic selection criteria,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FIAR110/fiar110_02/imsmanifest.xml,560,FIAR110,SAP Accounts Receivable Reporting,fiar110_02,Advanced & Dynamic selections,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FIAR110/fiar110_03/imsmanifest.xml,560,FIAR110,SAP Accounts Receivable Reporting,fiar110_03,Sorting,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FIAR110/fiar110_04/imsmanifest.xml,560,FIAR110,SAP Accounts Receivable Reporting,fiar110_04,Printing (directly),Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FIAR110/fiar110_05/imsmanifest.xml,560,FIAR110,SAP Accounts Receivable Reporting,fiar110_05,Open Item list,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FIAR110/fiar110_06/imsmanifest.xml,560,FIAR110,SAP Accounts Receivable Reporting,fiar110_06,Account Receivable Info System,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FIAR110/fiar110_07/imsmanifest.xml,560,FIAR110,SAP Accounts Receivable Reporting,fiar110_07,Customer Balances,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FIAR110/fiar110_08/imsmanifest.xml,560,FIAR110,SAP Accounts Receivable Reporting,fiar110_08,Customer List,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FIAR110/fiar110_10/imsmanifest.xml,560,FIAR110,SAP Accounts Receivable Reporting,fiar110_10,Due Date Analysis report,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FIAR110/fiar110_09/imsmanifest.xml,560,FIAR110,SAP Accounts Receivable Reporting,fiar110_09,Customer Sales report,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FIAP110/fiap110_05/imsmanifest.xml,561,FIAP110,SAP Accounts Payable Reporting,fiap110_05,Vendor Information System,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FIAP110/fiap110_08/imsmanifest.xml,561,FIAP110,SAP Accounts Payable Reporting,fiap110_08,Payment list,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FIAP110/fiap110_01/imsmanifest.xml,561,FIAP110,SAP Accounts Payable Reporting,fiap110_01,Basic selection criteria,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FIAP110/fiap110_02/imsmanifest.xml,561,FIAP110,SAP Accounts Payable Reporting,fiap110_02,Advanced & Dynamic selections,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FIAP110/fiap110_06/imsmanifest.xml,561,FIAP110,SAP Accounts Payable Reporting,fiap110_06,Vendor Balances,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FIAP110/fiap110_07/imsmanifest.xml,561,FIAP110,SAP Accounts Payable Reporting,fiap110_07,Vendor List & Address List,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FIAP110/fiap110_09/imsmanifest.xml,561,FIAP110,SAP Accounts Payable Reporting,fiap110_09,Check register,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FIAP110/fiap110_03/imsmanifest.xml,561,FIAP110,SAP Accounts Payable Reporting,fiap110_03,Sorting,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FIAP110/fiap110_04/imsmanifest.xml,561,FIAP110,SAP Accounts Payable Reporting,fiap110_04,Printing (directly),Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/ABAP101/abap101_01/imsmanifest.xml,596,ABAP101,SAP ABAP Intro to Editing & Operators,abap101_01,ABAP Overview,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/ABAP101/abap101_03/imsmanifest.xml,596,ABAP101,SAP ABAP Intro to Editing & Operators,abap101_03,Data Objects,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/ABAP101/abap101_06/imsmanifest.xml,596,ABAP101,SAP ABAP Intro to Editing & Operators,abap101_06,String Operators,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/ABAP101/abap101_04/imsmanifest.xml,596,ABAP101,SAP ABAP Intro to Editing & Operators,abap101_04,Arithmetic Operators,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/ABAP101/abap101_07/imsmanifest.xml,596,ABAP101,SAP ABAP Intro to Editing & Operators,abap101_07,Control Structures,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/ABAP101/abap101_02/imsmanifest.xml,596,ABAP101,SAP ABAP Intro to Editing & Operators,abap101_02,Program Elements,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/ABAP101/abap101_05/imsmanifest.xml,596,ABAP101,SAP ABAP Intro to Editing & Operators,abap101_05,Comparison Operators,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/ABAP102/abap102_01/imsmanifest.xml,601,ABAP102,SAP ABAP Working with Data Basics,abap102_01,ABAP Data Dictionary - Data Types,ABAP102-HTML5.zip,
https://www.michaelmanagement.com/files/training/ABAP102/abap102_02/imsmanifest.xml,601,ABAP102,SAP ABAP Working with Data Basics,abap102_02,Data Structures / Internal Tables,ABAP102-HTML5.zip,
https://www.michaelmanagement.com/files/training/ABAP102/abap102_03/imsmanifest.xml,601,ABAP102,SAP ABAP Working with Data Basics,abap102_03,Data Input Selection Screens,ABAP102-HTML5.zip,
https://www.michaelmanagement.com/files/training/ABAP102/abap102_04/imsmanifest.xml,601,ABAP102,SAP ABAP Working with Data Basics,abap102_04,Reading Data from Databases,ABAP102-HTML5.zip,
https://www.michaelmanagement.com/files/training/ABAP102/abap102_05/imsmanifest.xml,601,ABAP102,SAP ABAP Working with Data Basics,abap102_05,ABAP Program Events,ABAP102-HTML5.zip,
https://www.michaelmanagement.com/files/training/ABAP102/abap102_06/imsmanifest.xml,601,ABAP102,SAP ABAP Working with Data Basics,abap102_06,Displaying Messages,ABAP102-HTML5.zip,
https://www.michaelmanagement.com/files/training/ABAP102/abap102_07/imsmanifest.xml,601,ABAP102,SAP ABAP Working with Data Basics,abap102_07,Creating Reports in ABAP,ABAP102-HTML5.zip,
https://www.michaelmanagement.com/files/training/BC115/BC115_01/imsmanifest.xml,603,BC115,Introduction to SAP Report Painter,BC115_01,Overview of Report Painter,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/BC115/BC115_03/imsmanifest.xml,603,BC115,Introduction to SAP Report Painter,BC115_03,Copy an Existing Report,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/BC115/BC115_05/imsmanifest.xml,603,BC115,Introduction to SAP Report Painter,BC115_05,Updating Columns and Rows,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/BC115/BC115_06/imsmanifest.xml,603,BC115,Introduction to SAP Report Painter,BC115_06,Change Report Header/Footer Text,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/BC115/BC115_02/imsmanifest.xml,603,BC115,Introduction to SAP Report Painter,BC115_02,Create a New Report Group,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/BC115/BC115_04/imsmanifest.xml,603,BC115,Introduction to SAP Report Painter,BC115_04,Understanding Changes to General Selections,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/S4-SAP075/S4-SAP075_01/imsmanifest.xml,605,S4-SAP075,SAP S/4 HANA - Basic Navigation,S4-SAP075_01,The S/4 HANA User Interface,S4-SAP075_HTML.zip,
https://www.michaelmanagement.com/files/training/S4-SAP075/S4-SAP075_03/imsmanifest.xml,605,S4-SAP075,SAP S/4 HANA - Basic Navigation,S4-SAP075_03,Searching the SAP Menu Tree,S4-SAP075_HTML.zip,
https://www.michaelmanagement.com/files/training/S4-SAP075/S4-SAP075_06/imsmanifest.xml,605,S4-SAP075,SAP S/4 HANA - Basic Navigation,S4-SAP075_06,Search Help in SAP Transactions/SAP Library,S4-SAP075_HTML.zip,
https://www.michaelmanagement.com/files/training/S4-SAP075/S4-SAP075_02/imsmanifest.xml,605,S4-SAP075,SAP S/4 HANA - Basic Navigation,S4-SAP075_02,Navigating SAP using the Menu Tree,S4-SAP075_HTML.zip,
https://www.michaelmanagement.com/files/training/S4-SAP075/S4-SAP075_04/imsmanifest.xml,605,S4-SAP075,SAP S/4 HANA - Basic Navigation,S4-SAP075_04,Navigating via Transaction Codes,S4-SAP075_HTML.zip,
https://www.michaelmanagement.com/files/training/S4-SAP075/S4-SAP075_05/imsmanifest.xml,605,S4-SAP075,SAP S/4 HANA - Basic Navigation,S4-SAP075_05,"User Menu, Favorites and User Settings",S4-SAP075_HTML.zip,
https://www.michaelmanagement.com/files/training/S4-SAP110/S4-SAP110_05/imsmanifest.xml,606,S4-SAP110,SAP S/4 HANA - Basic Reporting Skills,S4-SAP110_05,Subtotals,S4-SAP110_HTML.zip,
https://www.michaelmanagement.com/files/training/S4-SAP110/S4-SAP110_07/imsmanifest.xml,606,S4-SAP110,SAP S/4 HANA - Basic Reporting Skills,S4-SAP110_07,Printing Reports-Directly,S4-SAP110_HTML.zip,
https://www.michaelmanagement.com/files/training/S4-SAP110/S4-SAP110_03/imsmanifest.xml,606,S4-SAP110,SAP S/4 HANA - Basic Reporting Skills,S4-SAP110_03,Reporting Variants,S4-SAP110_HTML.zip,
https://www.michaelmanagement.com/files/training/S4-SAP110/S4-SAP110_04/imsmanifest.xml,606,S4-SAP110,SAP S/4 HANA - Basic Reporting Skills,S4-SAP110_04,Sorting,S4-SAP110_HTML.zip,
https://www.michaelmanagement.com/files/training/S4-SAP110/S4-SAP110_01/imsmanifest.xml,606,S4-SAP110,SAP S/4 HANA - Basic Reporting Skills,S4-SAP110_01,Basic Selection Criteria,S4-SAP110_HTML.zip,
https://www.michaelmanagement.com/files/training/S4-SAP110/S4-SAP110_02/imsmanifest.xml,606,S4-SAP110,SAP S/4 HANA - Basic Reporting Skills,S4-SAP110_02,Advanced Selection Criteria,S4-SAP110_HTML.zip,
https://www.michaelmanagement.com/files/training/S4-SAP110/S4-SAP110_06/imsmanifest.xml,606,S4-SAP110,SAP S/4 HANA - Basic Reporting Skills,S4-SAP110_06,Filtering,S4-SAP110_HTML.zip,
https://www.michaelmanagement.com/files/training/S4-SAP115/S4-SAP115_01/imsmanifest.xml,607,S4-SAP115,SAP S/4 HANA - Intermediate Reporting Skills,S4-SAP115_01,Working with Layouts,S4-SAP115_HTML.zip,
https://www.michaelmanagement.com/files/training/S4-SAP115/S4-SAP115_03/imsmanifest.xml,607,S4-SAP115,SAP S/4 HANA - Intermediate Reporting Skills,S4-SAP115_03,Downloading SAP Reports,S4-SAP115_HTML.zip,
https://www.michaelmanagement.com/files/training/S4-SAP115/S4-SAP115_04/imsmanifest.xml,607,S4-SAP115,SAP S/4 HANA - Intermediate Reporting Skills,S4-SAP115_04,Printing (to Spool),S4-SAP115_HTML.zip,
https://www.michaelmanagement.com/files/training/S4-SAP115/S4-SAP115_07/imsmanifest.xml,607,S4-SAP115,SAP S/4 HANA - Intermediate Reporting Skills,S4-SAP115_07,Using the Data Browser (SE16),S4-SAP115_HTML.zip,
https://www.michaelmanagement.com/files/training/S4-SAP115/S4-SAP115_02/imsmanifest.xml,607,S4-SAP115,SAP S/4 HANA - Intermediate Reporting Skills,S4-SAP115_02,Drill-down Reporting,S4-SAP115_HTML.zip,
https://www.michaelmanagement.com/files/training/S4-SAP115/S4-SAP115_06/imsmanifest.xml,607,S4-SAP115,SAP S/4 HANA - Intermediate Reporting Skills,S4-SAP115_06,Convert Print to PDF Document,S4-SAP115_HTML.zip,
https://www.michaelmanagement.com/files/training/S4-SAP115/S4-SAP115_08/imsmanifest.xml,607,S4-SAP115,SAP S/4 HANA - Intermediate Reporting Skills,S4-SAP115_08,Running Reports in Background Mode,S4-SAP115_HTML.zip,
https://www.michaelmanagement.com/files/training/S4-SAP115/S4-SAP115_05/imsmanifest.xml,607,S4-SAP115,SAP S/4 HANA - Intermediate Reporting Skills,S4-SAP115_05,Sharing & Emailing Reports,S4-SAP115_HTML.zip,
https://www.michaelmanagement.com/files/training/S4-SAP102/S4-SAP102_01/imsmanifest.xml,609,S4-SAP102,SAP S/4 HANA - Intermediate SAP Skills,S4-SAP102_01,"Common icons, buttons and menus in S/4 HANA",S4-SAP102_HTML5 1.zip,
https://www.michaelmanagement.com/files/training/S4-SAP102/S4-SAP102_03/imsmanifest.xml,609,S4-SAP102,SAP S/4 HANA - Intermediate SAP Skills,S4-SAP102_03,Customize local layout options,S4-SAP102_HTML5 1.zip,
https://www.michaelmanagement.com/files/training/S4-SAP102/S4-SAP102_04/imsmanifest.xml,609,S4-SAP102,SAP S/4 HANA - Intermediate SAP Skills,S4-SAP102_04,Desktop Shortcuts,S4-SAP102_HTML5 1.zip,
https://www.michaelmanagement.com/files/training/S4-SAP102/S4-SAP102_05/imsmanifest.xml,609,S4-SAP102,SAP S/4 HANA - Intermediate SAP Skills,S4-SAP102_05,Parameter IDs,S4-SAP102_HTML5 1.zip,
https://www.michaelmanagement.com/files/training/S4-SAP102/S4-SAP102_07/imsmanifest.xml,609,S4-SAP102,SAP S/4 HANA - Intermediate SAP Skills,S4-SAP102_07,Services - Job Overview,S4-SAP102_HTML5 1.zip,
https://www.michaelmanagement.com/files/training/S4-SAP102/S4-SAP102_08/imsmanifest.xml,609,S4-SAP102,SAP S/4 HANA - Intermediate SAP Skills,S4-SAP102_08,Batch input sessions,S4-SAP102_HTML5 1.zip,
